,id,title,overview,poster_path,popularity,release_date,vote_average,original_language,vote_average,vote_count,release_date
76,283566,Evangelion: 3.0+1.0 Thrice Upon a Time,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",/md5wZRRj8biHrGtyitgBZo7674t.jpg,35.498,2021-03-08,8.3,ja,8.3,684,2021-03-08
77,335,Once Upon a Time in the West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,42.465,1968-12-21,8.3,it,8.3,3874,1968-12-21
78,3082,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,16.158,1936-02-05,8.3,en,8.3,3356,1936-02-05
79,527641,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,45.142,2019-03-14,8.3,en,8.3,5225,2019-03-14
80,20334,The Shop Around the Corner,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,19.639,1940-01-12,8.3,en,8.3,620,1940-01-12
81,568300,BTS World Tour: Love Yourself in Seoul,Shot at the Olympic Stadium in Seoul during the BTS World Tour ‘Love Yourself’ to celebrate the seven members of the global boyband and their unprecedented international phenomenon.,/1u0rtWPgYfAWmqveXOsQDvMRODD.jpg,9.553,2019-01-26,8.3,ko,8.3,414,2019-01-26
82,10494,Perfect Blue,"Pop singer Mima Kirigow looks forward to a bright new career when she quits her chart-topping trio to become an actress. When she lands a role in a sexually charged murder mystery, Mima’s life begins to fall apart.",/kG4AZLcWilPYIixowm8pnE3DqfI.jpg,49.007,1998-02-28,8.3,ja,8.3,2125,1998-02-28
83,28,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,37.226,1979-08-15,8.3,en,8.3,7411,1979-08-15
84,897429,All Too Well: The Short Film,Short film featuring the extended version of the song “All Too Well” by Taylor Swift. A troubled couple's romance blossoms before it eventually falls apart.,/zfgHyodGNdtBxO8R7d0qmR2JSEz.jpg,9.811,2021-11-12,8.3,en,8.3,217,2021-11-12
85,872585,Oppenheimer,The story of J. Robert Oppenheimer’s role in the development of the atomic bomb during World War II.,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,846.201,2023-07-19,8.3,en,8.3,2589,2023-07-19
86,77338,The Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,/323BP0itpxTsO0skTwdnVmf7YC9.jpg,57.057,2011-11-02,8.3,fr,8.3,15979,2011-11-02
87,975,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,/l2IY0gOHHmCWM90LjteFssxIV1G.jpg,21.101,1957-10-25,8.3,en,8.3,2526,1957-10-25
88,637920,Miracle in Cell No. 7,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,33.97,2019-10-10,8.3,tr,8.3,4188,2019-10-10
89,670,Oldboy,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,66.764,2003-11-21,8.3,ko,8.3,7710,2003-11-21
90,10376,The Legend of 1900,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,18.878,1998-10-28,8.3,it,8.3,2066,1998-10-28
91,632632,Given,"The relationship between a band's bassist, their drummer, and the drummer’s roommate and ex-boyfriend, who is a professional violinist.",/3trPz7muDOv4AHjDZiD3MLGls2Q.jpg,18.13,2020-08-22,8.3,ja,8.3,360,2020-08-22
92,315162,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,480.756,2022-12-07,8.3,en,8.3,6240,2022-12-07
93,361743,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,240.519,2022-05-24,8.3,en,8.3,7387,2022-05-24
94,299534,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",/or06FN3Dka5tukK1e9sl16pB3iy.jpg,147.304,2019-04-24,8.3,en,8.3,23710,2019-04-24
95,1585,It's a Wonderful Life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg,31.363,1946-12-20,8.3,en,8.3,3825,1946-12-20
96,537061,Steven Universe: The Movie,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,19.963,2019-09-02,8.3,en,8.3,765,2019-09-02
97,618344,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg,38.916,2020-05-05,8.3,en,8.3,1344,2020-05-05
98,265177,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",/jBJ5vxKZpivd6eNmpJVVxanooDl.jpg,19.077,2014-09-19,8.3,fr,8.3,2521,2014-09-19
99,299536,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,264.661,2018-04-25,8.3,en,8.3,27543,2018-04-25
100,8587,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,121.295,1994-06-24,8.3,en,8.3,16874,1994-06-24
101,635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,99.454,2020-10-16,8.3,ja,8.3,3348,2020-10-16
102,508965,Klaus,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,25.41,2019-11-08,8.3,en,8.3,3513,2019-11-08
103,441130,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",/ehAKuE48okTuonq6TpsNQj8vFTC.jpg,25.778,2020-10-26,8.3,en,8.3,1000,2020-10-26
104,667276,Legend Quest: The Origin,"When a human baby crosses the Eternal Mirror, the portal between the living and the death opens its path to the beings from the underworld.",/fR49hZdFJ6ZtRS23JW79VYmZgI7.jpg,60.978,2021-02-15,8.3,es,8.3,228,2021-02-15
105,504253,I Want to Eat Your Pancreas,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",/vHdVU0HyyB6k6kuYt8qjwTz9one.jpg,39.298,2018-09-01,8.3,ja,8.3,1316,2018-09-01
106,42269,We All Loved Each Other So Much,"Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg,8.465,1974-12-21,8.2,it,8.2,474,1974-12-21
107,290098,The Handmaiden,"In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",/oZrLMir5kxqErMoLQTG9gP4NCyk.jpg,67.214,2016-06-01,8.2,ko,8.2,3254,2016-06-01
108,1000492,All Your Faces,"Since 2014, France's restaurative justice programmes have offered a safe space for supervised dialogue between offenders and victims. Grégoire, Nawelle, and Sabine, victims of heists and violent robberies, agree to join one of these discussion groups alongside offenders Nassim, Issa, and Thomas, all convicted of violent robberies. Meanwhile Chloé, a victim of childhood sexual abuse, prepares for dialogue with her own agressor after learning he has moved back into town.",/ptJWIUOm3aA15rjz5SJJwS6WJU4.jpg,21.182,2023-03-29,8.2,fr,8.2,209,2023-03-29
109,490132,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,56.888,2018-11-16,8.2,en,8.2,10400,2018-11-16
110,24188,Il Sorpasso,"Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer. When their journey starts to blend into their daily lives though, the pair’s newfound friendship is tested.",/41BZ3auNuk5Hw6kKkxRPyOzXeqM.jpg,10.444,1962-12-05,8.2,it,8.2,638,1962-12-05
111,797,Persona,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.",/bdXbfUir63TQHA5NTNcXPICZCW8.jpg,14.849,1966-10-18,8.2,sv,8.2,1896,1966-10-18
112,110420,Wolf Children,"After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.",/nqqovhsvsWbsb7LcGaIGDRZrwgB.jpg,27.985,2012-07-21,8.2,ja,8.2,2076,2012-07-21
113,572154,Rascal Does Not Dream of a Dreaming Girl,"In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.",/pvdBzHOWjrLl69lUswPiVnI8szv.jpg,24.945,2019-06-15,8.2,ja,8.2,467,2019-06-15
114,354912,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,183.298,2017-10-27,8.2,en,8.2,17564,2017-10-27
115,694,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",/nRj5511mZdTl4saWEPoj9QroTIu.jpg,60.109,1980-05-23,8.2,en,8.2,16088,1980-05-23
116,522924,The Art of Racing in the Rain,"A family dog – with a near-human soul and a philosopher's mind – evaluates his life through the lessons learned by his human owner, a race-car driver.",/mi5VN4ww0JZgRFJIaPxxTGKjUg7.jpg,61.817,2019-08-08,8.2,en,8.2,1286,2019-08-08
117,37257,Witness for the Prosecution,"When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.",/mM5Cad2ESBprh6ucPnMzMfI34Cu.jpg,20.856,1957-12-17,8.2,en,8.2,1190,1957-12-17
118,31414,Satantango,"Inhabitants of a small village in Hungary deal with the effects of the fall of Communism. The town's source of revenue, a factory, has closed, and the locals, who include a doctor and three couples, await a cash payment offered in the wake of the shuttering. Irimias, a villager thought to be dead, returns and, unbeknownst to the locals, is a police informant. In a scheme, he persuades the villagers to form a commune with him.",/y38z0v4HJ12MHiKddLEoFlvPiBt.jpg,12.27,1994-02-08,8.2,hu,8.2,231,1994-02-08
